카테고리,가게명,주소,정제된_주소,lat,lon
한식,박가네아구동태찜탕,경기도 안산시 상록구 이동 587-6 1층 일부호,경기도 안산시 상록구 이동 587-6,37.3068852,126.8594855
한식,두례김밥(계란말이김밥)-한대앞역점,경기도 안산시 상록구 이동 717-2 한양프라자 1층 103호,경기도 안산시 상록구 이동 717-2,37.3070913,126.8501216
한식,최정숙명품수제보쌈,경기도 안산시 상록구 이동 688-8 102호 103호,경기도 안산시 상록구 이동 688-8,37.3073553,126.8449012
한식,미소돈가스-상록본점,경기도 안산시 상록구 이동 715-3 강우프라자 715-3 강우프라자 116,경기도 안산시 상록구 이동 715-3,37.3084604,126.8509639
한식,쇼부라멘-한대점,경기도 안산시 상록구 이동 716-3 숭실프라자 716-3 숭실프라자 1층 117호,경기도 안산시 상록구 이동 716-3,37.3076864,126.8521208
일식/돈까스,카츠백-안산점,경기도 안산시 상록구 이동 710-12 1층(이동),경기도 안산시 상록구 이동 710-12,37.3094769,126.8498199
일식/돈까스,마노스시,경기도 안산시 상록구 이동 604-5 1층 일부,경기도 안산시 상록구 이동 604-5,37.3059868,126.8617783
일식/돈까스,남도횟집-상록본점,경기도 안산시 상록구 이동 592-2 1층 일부(이동),경기도 안산시 상록구 이동 592-2,37.3079948,126.8584082
일식/돈까스,엄청난횟집&물회,경기도 안산시 상록구 이동 624-2 1층 101호,경기도 안산시 상록구 이동 624-2,37.3141609,126.8443202
일식/돈까스,막썰어회,"경기도 안산시 상록구 이동 715-3 강우프라자 107,108호",경기도 안산시 상록구 이동 715-3,37.3084604,126.8509639
일식/돈까스,초밥한점,경기도 안산시 상록구 이동 715-7 진성프라자 1층 105호,경기도 안산시 상록구 이동 715-7,37.308853,126.8505305
일식/돈까스,동경돈까스-이동점,경기도 안산시 상록구 이동 598-8 1층 104호,경기도 안산시 상록구 이동 598-8,37.3077248,126.859111
일식/돈까스,강원수산,경기도 안산시 상록구 이동 528 안산시농수산물도매시장 수산동 1층 강원수산,경기도 안산시 상록구 이동 528,37.3091078,126.8567881
야식,안산유유,경기도 안산시 상록구 이동 714-3 데코스포텔 1층 137호,경기도 안산시 상록구 이동 714-3,37.3072884,126.849071
야식,몬스터카페인-안산점,경기도 안산시 상록구 이동 633-5 1층 일부(이동),경기도 안산시 상록구 이동 633-5,37.3124898,126.8443494
야식,공시우육면-이동점,경기도 안산시 상록구 이동 571-9 1층,경기도 안산시 상록구 이동 571-9,37.303905,126.8622565
야식,단빙-안산점,경기도 안산시 상록구 이동 589-12 102호,경기도 안산시 상록구 이동 589-12,37.3068655,126.85808
야식,찹쌀로,경기도 안산시 상록구 이동 586-2 1층일부,경기도 안산시 상록구 이동 586-2,37.3065541,126.8581925
야식,딜리버리카페세이,경기도 안산시 상록구 이동 688-8 1층(이동),경기도 안산시 상록구 이동 688-8,37.3073553,126.8449012
카페/디저트,슈크르플,경기도 안산시 상록구 이동 633-5 '1층 103호(이동),경기도 안산시 상록구 이동 633-5,37.3124898,126.8443494
카페/디저트,오즈과자상점,경기도 안산시 상록구 이동 534-12 1층 일부,경기도 안산시 상록구 이동 534-12,37.3117514,126.8607489
카페/디저트,맘마빵-상록구점,경기도 안산시 상록구 이동 710-1 1층,경기도 안산시 상록구 이동 710-1,37.3102581,126.8482151
카페/디저트,춘자다방,경기도 안산시 상록구 이동 717-4 네스트빌 1층 104호 일부,경기도 안산시 상록구 이동 717-4,37.3067632,126.849593
카페/디저트,로제카페커피전문점,경기도 안산시 상록구 이동 689-4 1층 101-1호,경기도 안산시 상록구 이동 689-4,37.3077991,126.8454973
카페/디저트,백금당,경기도 안산시 상록구 이동 645-6 1층,경기도 안산시 상록구 이동 645-6,37.3131059,126.846138
카페/디저트,JA피크닉앤디저트카페JAPND,경기도 안산시 상록구 이동 627-10 1층,경기도 안산시 상록구 이동 627-10,37.3134838,126.8434649
카페/디저트,KOSAL-한대앞역점,경기도 안산시 상록구 이동 714-3 데코스포텔 1층,경기도 안산시 상록구 이동 714-3,37.3072884,126.849071
1인분 주문,1인피자탐나미니박스-안산2호점,경기도 안산시 상록구 일동 667-1 1층 101호,경기도 안산시 상록구 일동 667-1,37.3042282,126.8660097
1인분 주문,돈카춘돈까스&카레-안산상록점,경기도 안산시 상록구 일동 660-5 1층 일부호,경기도 안산시 상록구 일동 660-5,37.3050058,126.8647056
1인분 주문,토마토도시락-안산대학점,경기도 안산시 상록구 일동 611-9 611-9 1층,경기도 안산시 상록구 일동 611-9,37.3085034,126.87236
1인분 주문,울엄마국밥&감자탕,경기도 안산시 상록구 일동 660-6 사단법인대한불교원용종용도암 1층,경기도 안산시 상록구 일동 660-6,37.3049994,126.8648973
프랜차이즈,치킨플러스-안산일동점,경기도 안산시 상록구 일동 92-1 반석빌딩 92-1 반석빌딩 1층 103호,경기도 안산시 상록구 일동 92-1,37.3110193,126.8669047
프랜차이즈,맘스터치-안산일동점,"경기도 안산시 상록구 일동 615-17 맘스터치,일동점 103,104,105호",경기도 안산시 상록구 일동 615-17,37.3097684,126.8700217
프랜차이즈,BHC-안산일동점,경기도 안산시 상록구 일동 618-2 618-2 1층 일부,경기도 안산시 상록구 일동 618-2,37.3092315,126.8699085
프랜차이즈,명랑핫도그-안산일동점,경기도 안산시 상록구 일동 89-5 1층,경기도 안산시 상록구 일동 89-5,37.3120581,126.8675062
프랜차이즈,가마치통닭-일동점,경기도 안산시 상록구 일동 617 1층,경기도 안산시 상록구 일동 617,37.3085884,126.8705724
프랜차이즈,오구피자-일동점,경기도 안산시 상록구 일동 581-9 1층 102호,경기도 안산시 상록구 일동 581-9,37.3134899,126.8631465
프랜차이즈,탐나는피자-안산2호점,경기도 안산시 상록구 일동 667-1 1층 101호,경기도 안산시 상록구 일동 667-1,37.3042282,126.8660097
프랜차이즈,또봉이통닭-경기안산일동점,경기도 안산시 상록구 일동 91 1층,경기도 안산시 상록구 일동 91,37.3113904,126.8671085
프랜차이즈,청년다방-안산일동점,경기도 안산시 상록구 일동 601-7 1층 101호,경기도 안산시 상록구 일동 601-7,37.311762,126.8670529
프랜차이즈,BBQ-안산일동점,경기도 안산시 상록구 일동 85-6 1층 102호,경기도 안산시 상록구 일동 85-6,37.313148,126.8691042
프랜차이즈,1인피자피자마루UP-안산대점,경기도 안산시 상록구 일동 603-17 102호,경기도 안산시 상록구 일동 603-17,37.3103563,126.8702555
프랜차이즈,메가MGC커피-안산일동점,경기도 안산시 상록구 일동 632-9 632-9 1층 102호,경기도 안산시 상록구 일동 632-9,37.3095242,126.8689328
프랜차이즈,피자마루-안산대점,경기도 안산시 상록구 일동 603-17 102호,경기도 안산시 상록구 일동 603-17,37.3103563,126.8702555
프랜차이즈,더벤티-안산식물원사거리점,경기도 안산시 상록구 일동 580-6 1층 일부,경기도 안산시 상록구 일동 580-6,37.3137144,126.8628048
프랜차이즈,김밥천국-안산일동점,경기도 안산시 상록구 일동 618 1층,경기도 안산시 상록구 일동 618,37.3094977,126.8696258
프랜차이즈,뚜레쥬르-안산크리스탈점,경기도 안산시 상록구 일동 587-9 587-9 1층,경기도 안산시 상록구 일동 587-9,37.3155973,126.8653006
프랜차이즈,배스킨라빈스-안산일동점,경기도 안산시 상록구 일동 621-17 1층 일부,경기도 안산시 상록구 일동 621-17,37.3088648,126.868651
프랜차이즈,파리바게뜨-안산일동점,"경기도 안산시 상록구 일동 632-15 금신빌딩 632-15 금신빌딩 1층 101~2, 111호",경기도 안산시 상록구 일동 632-15,37.3097392,126.8692284
프랜차이즈,탕화쿵푸마라탕-상록수점,경기도 안산시 상록구 일동 661-16 1층 일부호,경기도 안산시 상록구 일동 661-16,37.3044749,126.863727
프랜차이즈,떡볶이플러스-안산일동점,경기도 안산시 상록구 일동 92-1 반석빌딩 92-1 반석빌딩 1층 103호,경기도 안산시 상록구 일동 92-1,37.3110193,126.8669047
프랜차이즈,훌랄라참숯치킨-안산일동점,경기도 안산시 상록구 일동 615-18,경기도 안산시 상록구 일동 615-18,37.3098538,126.8701333
프랜차이즈,대박만두-일동점,경기도 안산시 상록구 일동 632-4 1층 104호,경기도 안산시 상록구 일동 632-4,37.3093121,126.8686112
프랜차이즈,고기극찬-상록점,경기도 안산시 상록구 일동 579-1 1층 일부,경기도 안산시 상록구 일동 579-1,37.3144605,126.8629189
프랜차이즈,굽네치킨&피자-안산일동점,경기도 안산시 상록구 일동 601-8 1층 102호,경기도 안산시 상록구 일동 601-8,37.3116366,126.8668645
프랜차이즈,파리바게뜨-안산사파이어점,경기도 안산시 상록구 일동 580-7 1층,경기도 안산시 상록구 일동 580-7,37.3136259,126.8627005
프랜차이즈,삼국지(본점),경기도 안산시 상록구 일동 667-2 1층 102호,경기도 안산시 상록구 일동 667-2,37.3041155,126.8660752
프랜차이즈,한솥도시락-안산대점,경기도 안산시 상록구 일동 609-9 609-9 1층,경기도 안산시 상록구 일동 609-9,37.3094698,126.8730666
프랜차이즈,페리카나-안산일동점,경기도 안산시 상록구 일동 593-4 593-4 1층,경기도 안산시 상록구 일동 593-4,37.3150651,126.8660554
프랜차이즈,타코야끼in문어-상록구점,경기도 안산시 상록구 일동 666-6 1층 103호,경기도 안산시 상록구 일동 666-6,37.3046816,126.8659065
프랜차이즈,오늘도빙수-안산점,경기도 안산시 상록구 일동 666-6 103호,경기도 안산시 상록구 일동 666-6,37.3046816,126.8659065
프랜차이즈,이삭토스트-안산일대학점,경기도 안산시 상록구 일동 611-6 611-6 102호,경기도 안산시 상록구 일동 611-6,37.3087475,126.8727123
프랜차이즈,꾼떡-일동점,"경기도 안산시 상록구 일동 87 꾼떡,일동점 1층",경기도 안산시 상록구 일동 87,37.313354,126.8685161
프랜차이즈,노가리앤비어-안산일동점,경기도 안산시 상록구 일동 630-2 1층,경기도 안산시 상록구 일동 630-2,37.3102387,126.8693533
프랜차이즈,이디야커피-안산식물원사거리점,경기도 안산시 상록구 일동 580-4 1층,경기도 안산시 상록구 일동 580-4,37.3139097,126.8630057
프랜차이즈,밥사랑-일동점,경기도 안산시 상록구 일동 666 1층,경기도 안산시 상록구 일동 666,37.3049868,126.8651801
치킨,일동통닭,경기도 안산시 상록구 일동 580-8 1층 일부,경기도 안산시 상록구 일동 580-8,37.3137271,126.8625363
피자/양식,피자헐-일동점,경기도 안산시 상록구 일동 576-6 576-6 1층,경기도 안산시 상록구 일동 576-6,37.3151453,126.8643169
중국집,장백산,경기도 안산시 상록구 일동 632-9 1층,경기도 안산시 상록구 일동 632-9,37.3095242,126.8689328
중국집,一大교동짬뽕,경기도 안산시 상록구 일동 618-3 618-3 1층,경기도 안산시 상록구 일동 618-3,37.309114,126.8700298
중국집,명품신교동짬뽕,경기도 안산시 상록구 일동 568-9 초대교회 1층,경기도 안산시 상록구 일동 568-9,37.3148712,126.8608431
중국집,룡정닭날개,경기도 안산시 상록구 일동 661-11 1층 일부,경기도 안산시 상록구 일동 661-11,37.3038908,126.8636968
중국집,마라홍마라탕,경기도 안산시 상록구 일동 575-1 1층 105호,경기도 안산시 상록구 일동 575-1,37.3157637,126.8644514
중국집,쑈웨이오리목,경기도 안산시 상록구 일동 663-12 663-12,경기도 안산시 상록구 일동 663-12,37.3036607,126.8653169
중국집,일선연마라탕&운남쌀국수,경기도 안산시 상록구 일동 667-3 1층 일부,경기도 안산시 상록구 일동 667-3,37.3040058,126.8661545
중국집,문길훈제-본점,경기도 안산시 상록구 일동 667-3 1층 일부호,경기도 안산시 상록구 일동 667-3,37.3040058,126.8661545
중국집,1916심양불고기,경기도 안산시 상록구 일동 661-15 1층,경기도 안산시 상록구 일동 661-15,37.304358,126.863721
한식,전주반찬-본점,경기도 안산시 상록구 일동 574-4 1층104호,경기도 안산시 상록구 일동 574-4,37.3160834,126.8639561
한식,어머님칼국수,경기도 안산시 상록구 일동 569-9 569-9 1층,경기도 안산시 상록구 일동 569-9,37.31447,126.8614621
한식,밥이보약-상록점,경기도 안산시 상록구 일동 576-2 576-2 1층,경기도 안산시 상록구 일동 576-2,37.3153066,126.8643826
한식,꼬달반찬,경기도 안산시 상록구 일동 610 꼬달뷔페,경기도 안산시 상록구 일동 610,37.3092533,126.8733092
한식,찬향기반찬(우리반찬),경기도 안산시 상록구 일동 538-7 1층 103호,경기도 안산시 상록구 일동 538-7,37.3158915,126.8648108
한식,오마니반찬,경기도 안산시 상록구 일동 666-2 밥포유 1층 일부,경기도 안산시 상록구 일동 666-2,37.3049746,126.8655499
한식,숙이네-안산본점,경기도 안산시 상록구 일동 667-6 102호,경기도 안산시 상록구 일동 667-6,37.3036625,126.8664087
한식,오키닭발,경기도 안산시 상록구 일동 126-17 1층 일부,경기도 안산시 상록구 일동 126-17,37.3123883,126.8686543
한식,한우정육소-안산대점,경기도 안산시 상록구 일동 610-4 1층 일부호,경기도 안산시 상록구 일동 610-4,37.3089691,126.8730481
한식,달리는포차,경기도 안산시 상록구 일동 580-8 1층(일동),경기도 안산시 상록구 일동 580-8,37.3137271,126.8625363
한식,미가촌,경기도 안산시 상록구 일동 632 102호,경기도 안산시 상록구 일동 632,37.3094415,126.8679365
한식,족발먹을래,경기도 안산시 상록구 일동 565-6 1층,경기도 안산시 상록구 일동 565-6,37.3157056,126.8623008
